Annotation	baseMean.CX	log2FoldChange.CX	lfcSE.CX	stat.CX	pvalue.CX	padj.CX	baseMean.QJ	log2FoldChange.QJ	lfcSE.QJ	stat.QJ	pvalue.QJ	padj.QJ	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Annotation2	q0.2	direction
Protaetiibacter_intestinalis	22.1433089212208	0.676783561570587	0.776216634274819	0.871900358336011	0.383262738197333		75.50661253	0.149606301	0.328782151	0.4550317	0.649086433	0.844388818	234.1186325	-0.374377124	0.409882708	-0.913376233	0.361044701	0.999634334	Protaetiibacter_intestinalis		
Proteiniphilum_saccharofermentans	735.062903478028	-0.0796421750768836	0.228230884152663	-0.348954416807198	0.727123531103526	0.947049364732169	416.5012878	-0.354229422	0.3088314	-1.146999375	0.251381879	0.541066982	921.5769648	-0.660667136	0.28125768	-2.34897456	0.018825193	0.476179447	Proteiniphilum_saccharofermentans		
Proteus_cibarius	5.8729651870174	-1.0671395959203	2.09309218597467	-0.509838794044028	0.610164404711604		6.210857561	-0.829290665	1.941966326	-0.427036584	0.669352682		7.062052104	-6.128748663	3.00689981	-2.038228425	0.041527094	0.648316477	Proteus_cibarius		
Proteus_columbae	5.91719104309849	0.496762845396014	1.98060132339402	0.250814154029113	0.801957797964331		8.830029031	-0.801404143	1.711884796	-0.468141399	0.639683476		3.742994445	-5.214070903	3.01019125	-1.732139413			Proteus_columbae		
Proteus_hauseri	40.646306633938	-0.0473821681532558	0.648777241416308	-0.0730330306436436	0.941779833031748	0.985668623353222	27.00428774	-0.577357589	0.43548846	-1.325770124	0.184915852		17.94089021	0.456507976	0.830282205	0.549822667	0.58244101	0.999634334	Proteus_hauseri		
Proteus_mirabilis	94.2345821992541	-0.163688301909991	0.364147442732451	-0.449511057064479	0.653063033572608	0.931491767756077	109.8633264	-0.498338163	0.32978078	-1.511119489	0.13075801	0.384832181	32.2291163	0.142555091	0.647129045	0.220288507	0.82564647	0.999634334	Proteus_mirabilis		
Proteus_sp._CD3	15.2146167549991	1.17138118896412	1.17007108678851	1.00111967741994	0.316768952903048		18.51461884	1.16702062	0.915652103	1.274524042	0.202477758		4.853975961	-5.588266017	3.008590236	-1.857436732	0.063249045	0.750075391	Proteus_sp._CD3		
Proteus_sp._ZN5	5.26512271838989	-3.26810258253352	2.13603971080092	-1.52998212814505	0.126021152729684		26.46509871	-0.574003923	1.020068282	-0.562711274	0.573631506		1.919006365	4.540406668	3.020033777	1.503429102			Proteus_sp._ZN5		
Proteus_vulgaris	99.5490269573904	0.235178424385054	0.339666601345942	0.692380185314514	0.488698605990029	0.868613954891914	108.9928477	0.388261215	0.295473873	1.314028922	0.188836472	0.467030855	48.50718416	-0.707840007	0.620682227	-1.140422549	0.254110303	0.960632669	Proteus_vulgaris		
Providencia_alcalifaciens	15.0063120322966	-0.563937019323618	0.982418178982079	-0.574029503309818	0.56594783659539		11.31249075	0.477096388	0.76031207	0.627500742	0.53033105		3.211332986	-0.504204517	2.925024006	-0.172376198	0.863141783	0.999634334	Providencia_alcalifaciens		
Providencia_heimbachae	21.1491094546565	-0.483867320423709	0.563957798436974	-0.857984980019359	0.390900757278324		37.21004382	-0.066636187	0.390621591	-0.170590127	0.864546062		12.9743087	-0.014535024	1.333997882	-0.010895838	0.991306551	0.999634334	Providencia_heimbachae		
Providencia_rettgeri	125.376036426632	0.526007178546323	0.363502935701668	1.44705070271571	0.147882723498521	0.629285258987766	107.1449112	0.044747282	0.250029961	0.17896768	0.857963079	0.95024886	58.90268798	-1.361440338	1.422303823	-0.957207817	0.338462372	0.999634334	Providencia_rettgeri		
Providencia_rustigianii	26.7139726434446	0.345704618615097	0.843691122633529	0.409752585206777	0.681987451166847		40.4863723	1.216158413	0.509194607	2.388396101	0.016922092								Providencia_rustigianii		
Providencia_sneebia	25.1651181215168	-0.337501915310646	0.775699845322818	-0.435093441549147	0.663494603722504		19.21054087	-0.384741886	0.683146862	-0.563190594	0.573305107		21.39256304	2.381529885	1.370664917	1.737499702	0.082299007	0.790408548	Providencia_sneebia		
Providencia_sp._WCHPHu000369	119.541850891737	0.410655481440967	0.810609518975469	0.506600862471978	0.612434903070307	0.921158225730953	96.7705602	0.777734499	0.482759391	1.611018892	0.107175605	0.343786337	48.12029017	0.542423559	1.492852089	0.363347155	0.716345572	0.999634334	Providencia_sp._WCHPHu000369		
Providencia_stuartii	47.7910144619865	0.0252830512506605	0.878267577327708	0.0287874127467951	0.977034139893642	0.993669858270843	56.28026545	-1.147708241	0.598929109	-1.916267258	0.055331086	0.235250371	18.33828406	-0.562903964	2.352089666	-0.239320793	0.810856843	0.999634334	Providencia_stuartii		
Providencia_vermicola	23.949501462624	-0.696053072176562	0.879930701168236	-0.791031692896327	0.428925497454036		28.74303138	-0.422208003	0.763283882	-0.553146755	0.580162923		22.42158219	0.026824264	1.417164541	0.018928123	0.984898445	0.999634334	Providencia_vermicola		
Pseudactinotalea_sp._HY158	12.814589520697	-0.317384192510193	1.12392842871733	-0.282388259252776	0.777645816581412		21.87574311	-0.996434477	0.548882845	-1.815386447	0.069464542		1.753698917	0.692202915	2.955904665	0.234176333			Pseudactinotalea_sp._HY158		
Pseudanabaena_sp._ABRG5-3	32.3784867843698	-0.114491837724641	0.281611611396714	-0.406559364355731	0.684331647720142		32.04595984	-0.507499471	0.420014156	-1.208291349	0.226935215		33.07047682	-0.394170587	0.287132122	-1.37278471	0.169819286	0.888176915	Pseudanabaena_sp._ABRG5-3		
Pseudanabaena_sp._PCC_7367	26.3397595584942	0.313578780699178	0.65431540513808	0.479247131026975	0.631762828542335		20.78320434	0.114850242	0.421748316	0.272319386	0.785376451		28.36113584	0.698155866	1.18396572	0.589675743	0.555408061	0.999634334	Pseudanabaena_sp._PCC_7367		
Pseudarthrobacter_chlorophenolicus	3.40224017537652	0.355165084759072	1.97788732503425	0.179567905746563	0.857491802576081		5.700585016	-1.31700916	1.304545612	-1.009553938	0.312709047		29.19716699	1.05015141	0.653601848	1.60671426	0.108117064	0.852260604	Pseudarthrobacter_chlorophenolicus		
Pseudarthrobacter_equi	15.3033613932977	-0.396855296876092	0.930225928400054	-0.426622484667424	0.669654318016714		33.50653426	-0.506157773	0.479885306	-1.054747388	0.291540872		8.493935768	0.353358914	2.274149273	0.155380703	0.876521196	0.999634334	Pseudarthrobacter_equi		
Pseudarthrobacter_phenanthrenivorans	32.1691796177867	0.30903654718797	0.544395969633892	0.567668690486077	0.570259955190922		99.50194589	-0.166830131	0.295220464	-0.565103547	0.572003336	0.794893836	52.37713145	-1.707816611	0.87849144	-1.944033299	0.051891436	0.713061224	Pseudarthrobacter_phenanthrenivorans		
Pseudarthrobacter_sp._NIBRBAC000502770	4.81040782875719	-1.03231176989764	1.96450666739726	-0.525481428508123	0.599248560256294		13.77300093	-0.5559134	1.096370893	-0.507048667	0.612120671		1.739099519	4.399646619	3.021753531	1.455991223			Pseudarthrobacter_sp._NIBRBAC000502770		
Pseudarthrobacter_sp._NIBRBAC000502771	13.1178361645777	-0.365498999711521	1.15547118354683	-0.316320307175111	0.751759398993068		42.27488328	0.342182826	0.561979661	0.608888274	0.542598497								Pseudarthrobacter_sp._NIBRBAC000502771		
Pseudarthrobacter_sp._NIBRBAC000502772	8.89652008202358	2.55113678576358	1.61563688340878	1.57902856264399	0.114329505738902		9.211129605	0.245632173	1.136518399	0.216126878	0.828888849		7.153114477	-1.754534659	2.638187214	-0.665053128	0.506016513	0.999634334	Pseudarthrobacter_sp._NIBRBAC000502772		
Pseudarthrobacter_sp._YJ56	26.5794206188067	2.20132105930586	1.39538178693209	1.57757617300261	0.11466300982042		8.507245396	-0.604367053	0.94135299	-0.642019582	0.520860469		14.54821282	-0.613264703	1.317018027	-0.4656464	0.641468624	0.999634334	Pseudarthrobacter_sp._YJ56		
Pseudarthrobacter_sulfonivorans	9.51690915659574	-1.18404768341178	1.20426550382164	-0.983211492527438	0.325503359694463		21.06373415	-0.786951626	0.558127323	-1.409985845	0.158543863		2.887146389	-0.724459459	2.931170346	-0.247157065	0.804786672	0.999634334	Pseudarthrobacter_sulfonivorans		
Pseudescherichia_vulneris	33.66109030388	-0.122662638041119	0.740932715587594	-0.165551655987875	0.868509795095157		81.7092372	0.518296617	0.360151502	1.439107194	0.150120154	0.412830424	0.599689489	2.887474657	3.055721756	0.944940308	0.344689352		Pseudescherichia_vulneris		
Pseudoalteromonas_agarivorans	12.8006322809638	0.185030872967349	1.41861151907285	0.130430967519761	0.896225467317435		50.39709065	-0.035258629	0.674378667	-0.052283132	0.958303094	0.987532382	18.09286478	0.227418405	2.730830424	0.083278113	0.933630403	0.999634334	Pseudoalteromonas_agarivorans		
Pseudoalteromonas_aliena	9.64495843312696	0.645693163641298	1.12613019602286	0.573373457102637	0.566391858175618		5.258995014	-0.777074331	1.148344586	-0.6766909	0.498602091		20.53407503	-1.072566816	2.043703577	-0.524815256	0.599711625	0.999634334	Pseudoalteromonas_aliena		
Pseudoalteromonas_arctica	31.3066742391618	0.72963533478906	0.744142790366294	0.980504473381925	0.326837162574162		54.01737543	0.348930034	0.380296999	0.91751982	0.358870312	0.631597222	1.439254774	4.129396772	3.025559601	1.364837358			Pseudoalteromonas_arctica		
Pseudoalteromonas_atlantica	39.9145671048371	0.331296113386118	0.804793311039222	0.411653661681555	0.680593293672984	0.938432463444069	37.9232167	0.268228859	0.684652875	0.391773509	0.69522557		124.7094564	-0.062522871	0.364494859	-0.171532928	0.863804741	0.999634334	Pseudoalteromonas_atlantica		
Pseudoalteromonas_carrageenovora	13.5010956705475	0.370158161413344	1.0730707753945	0.344952234187219	0.73013028068665		12.71472506	0.214848843	0.820920879	0.261716871	0.793539733								Pseudoalteromonas_carrageenovora		
Pseudoalteromonas_donghaensis	13.6777552420364	-1.54305486674585	0.958834971205986	-1.60930182261193	0.107550360759003		17.87992855	-0.489583973	0.639885636	-0.765111678	0.444205046								Pseudoalteromonas_donghaensis		
Pseudoalteromonas_espejiana	4.36334265892129	0.877515464541452	1.73757729240103	0.505022405840074	0.613543099016985		3.654308382	-0.38948413	1.456389365	-0.26743132	0.789137088								Pseudoalteromonas_espejiana		
Pseudoalteromonas_haloplanktis	6.0783865076797	-0.47495287526262	2.10802657137266	-0.225306873126059	0.821740553144465		3.080902828	1.417044349	2.664723314	0.531779169	0.594878952								Pseudoalteromonas_haloplanktis		
Pseudoalteromonas_issachenkonii	2.66796090230248	1.78596222952395	2.90256332303497	0.615305173654753	0.538353201506902		2.407430775	-1.33693413	2.901985531	-0.460696346	0.645016477								Pseudoalteromonas_issachenkonii		
Pseudoalteromonas_luteoviolacea	51.4653989960485	-0.0329983623154615	0.340344586699982	-0.0969557431055894	0.922761540683996	0.984350384084263	45.6090215	0.009941763	0.235423127	0.042229339	0.966315874	0.989859033	21.08230847	1.248068419	0.516408687	2.416823051	0.015656626	0.446957735	Pseudoalteromonas_luteoviolacea		
Pseudoalteromonas_marina	3.54640970667448	1.36836969013154	2.89711792946676	0.472321018144884	0.636697670276893		9.001188245	-1.604072164	1.763298176	-0.909699894	0.3629808								Pseudoalteromonas_marina		
Pseudoalteromonas_nigrifaciens	52.8763310973557	0.95780150363873	1.07713349068758	0.889213372269504	0.373888417458881	0.810305583795493	14.01203746	-0.410323612	1.490178543	-0.27535198	0.783045833								Pseudoalteromonas_nigrifaciens		
Pseudoalteromonas_phenolica	22.7582070352233	0.68964020380224	0.667399782614096	1.03332398626357	0.301452305867871		25.97091797	0.082797352	0.400272458	0.206852482	0.836125068		2.012504993	-4.315833882	3.016235692	-1.430867586	0.152468169	0.881374776	Pseudoalteromonas_phenolica		
Pseudoalteromonas_piratica	13.6850574242768	-0.426388825610437	0.887617480737662	-0.480374524909179	0.630961105399014		16.22863421	-0.301920112	0.798319449	-0.378194609	0.70528603		8.946036239	1.477772058	2.260435531	0.653755455	0.51326937	0.999634334	Pseudoalteromonas_piratica		
Pseudoalteromonas_piscicida	21.0765194920684	0.782372959329137	0.971503589629716	0.805321738056917	0.420634040706858		30.7451371	-0.451370687	0.816637989	-0.55271821	0.580456382		20.01151653	0.155312972	1.12835982	0.137644898	0.89052107	0.999634334	Pseudoalteromonas_piscicida		
Pseudoalteromonas_rubra	17.8032235030586	-1.28125079711719	0.914252803230663	-1.40141850546116	0.161088961660726		14.18867669	-0.91634996	0.677096726	-1.353351633	0.175943321		15.82421316	0.634854267	0.844615345	0.751648984	0.452262177	0.999634334	Pseudoalteromonas_rubra		
Pseudoalteromonas_ruthenica	19.5230055484404	-0.109835544808255	1.14918829894453	-0.0955766299649348	0.923856826797914		25.55159986	0.355591503	0.716164672	0.496521983	0.619526182		3.361652134	-0.002823648	2.9215352	-0.000966494			Pseudoalteromonas_ruthenica		
Pseudoalteromonas_sp._13-15	4.96447155645101	0.406142555003661	2.11109260585405	0.192385001907273	0.847440639710532		0.740372318	2.981417938	2.91634283	1.022313943	0.306632336								Pseudoalteromonas_sp._13-15		
Pseudoalteromonas_sp._16-SW-7	0.228428618431197	1.40218817609886	2.93407001742689	0.477898675822517	0.632722323922148		1.338796775	1.214774318	2.908240269	0.417700811	0.676165879		5.311524942	0.89859816	2.909813181	0.308816444	0.757461159	0.999634334	Pseudoalteromonas_sp._16-SW-7		
Pseudoalteromonas_sp._1_2015MBL_MicDiv	5.11930299840592	5.66688059310643	2.57338589998264	2.20211068738064	0.0276574907359346		1.359800613	0.689450523	2.576079421	0.267635585	0.788979837		308.3408282	-0.353682354	0.373839777	-0.946080047	0.34410776	0.999634334	Pseudoalteromonas_sp._1_2015MBL_MicDiv		
Pseudoalteromonas_sp._A25	11.2187378301715	-0.796077205625193	1.13572065329776	-0.700944552970525	0.483337618740973		18.8712249	-2.145607276	0.964583762	-2.224386684	0.026122439		19.10416862	-0.42282151	1.422724012	-0.297191519	0.766320297	0.999634334	Pseudoalteromonas_sp._A25		
Pseudoalteromonas_sp._Bsw20308	25.7435597845891	-0.712564945056991	1.10421063503355	-0.645316140280915	0.51872233525577		61.79498264	0.039344195	0.399157838	0.098568012	0.921481269	0.976356851							Pseudoalteromonas_sp._Bsw20308		
Pseudoalteromonas_sp._DL-6	23.3638713434373	-3.5710895950775	1.72282196921054	-2.07281405676171	0.0381895877302744		9.551676093	-1.222622658	1.089305824	-1.122386965	0.261697944		9.733870129	-6.587059822	0.982847198	-6.702018213	2.06e-11	1.29e-08	Pseudoalteromonas_sp._DL-6	mice	decrease
Pseudoalteromonas_sp._NC201	0.998989076538925	-0.379227812095928	2.91418989846492	-0.130131468884609	0.896462413231935		5.88301242	-2.380359664	1.491763824	-1.595667911	0.110562957		8.527213802	-0.357112493	2.900172515	-0.123134914	0.902000264	0.999634334	Pseudoalteromonas_sp._NC201		
Pseudoalteromonas_sp._R3	22.9842843261866	1.02567987418232	0.923475944115718	1.11067308327611	0.266709092258281		9.840419271	-0.495010379	0.700188651	-0.706967155	0.479586889		20.2183315	0.90532394	0.568808115	1.591615725	0.111471075	0.852260604	Pseudoalteromonas_sp._R3		
Pseudoalteromonas_sp._SM9913	0.790254208840092	2.95396266885267	2.92144353537554	1.01113118671758	0.311953645591119		5.37996171	-0.394302831	2.166080116	-0.182035202	0.8555551								Pseudoalteromonas_sp._SM9913		
Pseudoalteromonas_sp._THAF3	0	0	0	0	1		0.236433822	1.588969276	2.9231907	0.543573595	0.586734935								Pseudoalteromonas_sp._THAF3		
Pseudoalteromonas_sp._Xi13							0	0	0	0	1								Pseudoalteromonas_sp._Xi13		
Pseudoalteromonas_spongiae	36.6237092429671	-1.11776291634211	0.646852878738234	-1.72800176528926	0.0839879078897568		26.23076626	-0.431185861	0.618472355	-0.697178876	0.485690857		5.121670759	-0.808544576	2.717275366	-0.297557099	0.766041222	0.999634334	Pseudoalteromonas_spongiae		
Pseudoalteromonas_tetraodonis							0	0	0	0	1								Pseudoalteromonas_tetraodonis		
Pseudoalteromonas_translucida	6.54165682603695	-0.68330851281748	1.77191208297366	-0.385633417923726	0.699768180121233		12.63901245	0.651635415	0.903888025	0.720924934	0.470955701								Pseudoalteromonas_translucida		
Pseudoalteromonas_tunicata	17.0140059232949	-0.0499147117099389	0.622513058271365	-0.0801825938375418	0.936092033688671		30.24255561	-0.685565616	0.435895052	-1.572776778	0.115770515		6.318490455	-0.275974625	1.86014973	-0.148361511	0.882057474	0.999634334	Pseudoalteromonas_tunicata		
Pseudobacter_ginsenosidimutans	348.592063596228	-0.189426813921485	0.312469372497546	-0.606225219474822	0.544365208152343	0.893342189807149	202.448243	-0.344223205	0.314900522	-1.093117289	0.274342306	0.564205617	472.7812378	-0.606661997	0.296176234	-2.048314236	0.040529219	0.648316477	Pseudobacter_ginsenosidimutans		
Pseudobutyrivibrio_xylanivorans	1040.06438639729	-0.198137458913299	0.225341755721068	-0.879275384534398	0.379251979147003	0.813015084654748	1546.921604	0.101412763	0.108491351	0.934754352	0.349914909	0.622802454	615.8840153	-0.258322416	0.383817654	-0.673034223	0.500925519	0.999634334	Pseudobutyrivibrio_xylanivorans		
Pseudoclostridium_thermosuccinogenes	193.824219223399	-0.171040438532344	0.275142875575791	-0.621642258315459	0.534177127487238	0.890318495692698	230.2724678	-0.118195974	0.121239105	-0.974899753	0.329609989	0.605380212	176.6928193	0.132982391	0.298779149	0.445085917	0.656257666	0.999634334	Pseudoclostridium_thermosuccinogenes		
Pseudodesulfovibrio_aespoeensis	148.297914688723	-0.0726627498586527	0.408863325092042	-0.177718923168996	0.858943723281655	0.977462043566358	85.49709129	-0.117581183	0.332342552	-0.35379515	0.723492409	0.891138976	114.114789	0.481002027	0.272067266	1.767952592	0.07706883	0.785515139	Pseudodesulfovibrio_aespoeensis		
Pseudodesulfovibrio_indicus	63.4932125607687	0.536603987435813	0.313288929325816	1.71280864788475	0.0867477486479546	0.521053470637061	62.91038707	0.081903143	0.223338829	0.366721466	0.713826793	0.886776292	127.4894815	0.56816151	0.257534793	2.206154369	0.027373193	0.551301761	Pseudodesulfovibrio_indicus		
Pseudodesulfovibrio_piezophilus	36.341614326738	0.370413658393473	0.529506566683789	0.699544975831578	0.484211515869743		42.03042895	-0.111721088	0.331809344	-0.336702658	0.736341059		37.03566268	1.014762327	0.404041242	2.511531551	0.012020854	0.378440698	Pseudodesulfovibrio_piezophilus		
